author,viewcount,num,av,max_viewcount,fans
364682410,7962,2,46769830,7153,
42404396,7960,19,42944855,1570,
29765260,7959,4,45193798,7908,
65225991,7957,1,49424799,7957,
97411098,7957,4,44077615,5716,
13967785,7952,2,36605193,5421,
160787711,7950,1,49700327,7950,
229618576,7949,2,37810043,7786,
19339166,7949,1,48938474,7949,
400284057,7946,20,43197471,6229,
33372622,7944,3,40059218,4917,
14299221,7938,3,48955543,5081,
12185428,7937,2,44468951,5951,
32455510,7937,5,44623557,4786,
21889493,7935,4,43543896,3698,
359008470,7932,10,37613732,2791,
380439690,7930,4,41199333,3606,
177239955,7928,4,35869367,4364,
101685153,7928,1,51110457,7928,
401722666,7926,6,43885472,5712,
366841949,7924,1,44260642,7924,
5703983,7923,1,40512903,7923,
400828073,7923,2,44295596,7126,
24710213,7922,1,49353688,7922,
387432466,7920,2,39770517,4771,
6577348,7918,1,47512036,7918,
1446286,7917,1,48099411,7917,
17512303,7916,2,43892561,5335,
23306875,7915,1,51614735,7915,
33205285,7912,1,45267541,7912,
176458179,7911,1,50639667,7911,
6953954,7911,1,40809075,7911,
403621213,7910,15,47407431,2599,
287354461,7909,1,43939734,7909,
65543091,7906,1,38567242,7906,
256797603,7906,3,35712642,4321,
10281362,7905,1,46265619,7905,
27882597,7903,2,36752418,7523,
349184948,7903,1,48477235,7903,
109354938,7902,2,37285377,3971,
8835931,7900,7,50786077,2490,
42317866,7899,9,40061943,3369,
20789289,7885,1,45729306,7885,
66979004,7885,1,44274347,7885,
401457182,7880,2,47961095,7756,
328510985,7879,1,41823801,7879,
1412353,7878,46,48731164,384,
261028617,7873,2,36436576,5325,
2969826,7873,1,35117368,7873,
908278,7873,3,40053267,6126,
73412197,7872,4,47067730,3275,
1637341,7870,1,45707778,7870,
11249631,7868,13,49305987,1563,
6000336,7868,1,46514879,7868,
340285950,7867,4,48875610,5421,
332942316,7863,2,44961094,7718,
19202328,7861,2,51413522,6848,
95831539,7860,1,41842900,7860,
2002471,7859,1,50699281,7859,
21643817,7859,1,40962390,7859,
96942523,7856,2,44663721,6875,
43518443,7853,2,48453022,6739,
24834157,7847,2,35566872,5309,
254666,7846,1,49182000,7846,
13424996,7843,1,50875839,7843,
41364901,7842,2,40060493,6667,
3685539,7841,1,50220810,7841,
11490626,7837,2,46304484,7701,
19572381,7836,2,48896559,7307,
386776037,7833,2,35953921,4501,
202656224,7832,1,46159166,7832,
7801645,7831,1,39527255,7831,
20909384,7829,3,50010766,7192,
36190297,7827,9,37339211,1456,
40233881,7825,2,43225525,5887,
23000199,7824,1,39774472,7824,
95663164,7823,3,43983707,5684,
263168671,7822,1,51572194,7822,
239786498,7822,3,40683952,6951,
16225924,7819,5,42109307,3508,
19809950,7819,4,45863120,5837,
289549682,7811,2,43211103,5019,
10902431,7808,1,37759929,7808,
358011551,7807,2,38849338,6534,
271226538,7807,5,49218960,4038,
161620974,7806,10,46005034,3278,
409736202,7805,1,48649624,7805,
141296559,7802,1,50791488,7802,
150127472,7802,39,45057246,921,
345589708,7801,3,38112142,3382,
81535982,7794,1,39577366,7794,
88219690,7790,1,36320083,7790,
283757243,7788,1,41949511,7788,
93882694,7787,1,50292003,7787,
348755424,7785,4,35159948,6917,
353312519,7781,4,36297600,3392,
353894136,7780,2,42095162,6600,
293746951,7777,2,44408450,7577,
35058757,7776,3,47866331,2791,
403200498,7773,2,45988133,5852,
8198785,7773,2,37562446,6254,
178697594,7772,3,42578666,7252,
43468736,7772,1,44068659,7772,
345697125,7769,1,39298500,7769,
27690936,7765,1,40919864,7765,
398483448,7764,1,51119773,7764,
21039724,7761,3,45223292,3581,
4857659,7760,2,43230650,6805,
332129882,7760,13,51875470,2410,
336195430,7759,1,41594824,7759,
6784574,7759,1,41763478,7759,
202682284,7757,16,39470951,1637,
295211682,7755,2,51592554,5164,
229543329,7752,3,37948929,5309,
260489772,7749,1,36926981,7749,
307535996,7747,4,37184945,3870,
35918979,7745,1,47043513,7745,
23342217,7743,2,50905390,7211,
41157213,7743,4,38701007,3332,
4213031,7741,1,44711995,7741,
35977065,7737,18,39438096,792,
19291133,7735,1,50624414,7735,
179359781,7733,2,41176716,3917,
80655833,7733,2,39618875,6551,
1833276,7733,3,51186850,5673,
16634960,7729,1,48202394,7729,
11477129,7725,8,37517971,2897,
36867753,7722,3,43730146,3913,
226649526,7717,1,51923982,7717,
15005898,7716,2,51406324,7104,
94864094,7716,1,48829936,7716,
39261298,7713,1,36528791,7713,
345553342,7713,1,47870676,7713,
2653653,7712,12,40577033,1110,
24920347,7705,1,44033395,7705,
26937552,7704,4,35937273,5133,
25916964,7703,4,45346541,3898,
35056170,7700,1,44464124,7700,
23260411,7700,3,45238653,3503,
356914138,7698,2,44347127,7573,
393038981,7694,1,39068739,7694,
306449436,7693,4,41959089,4987,
384626395,7688,9,40285842,3134,
30010259,7687,1,41246531,7687,
275043183,7683,1,50290165,7683,
403198662,7682,4,46755862,4158,
18061362,7679,1,36540818,7679,
43493041,7677,7,37078334,1958,
9239844,7672,5,45302708,3224,
37415294,7671,1,49902168,7671,
6807752,7670,4,38258350,2578,
383484379,7669,9,36358963,3418,
18689079,7667,2,47095154,5265,
32982453,7664,12,48550877,4670,
89408998,7663,3,40268394,6193,
12571559,7663,1,45590032,7663,
357505310,7662,97,40513647,1279,
85413419,7661,3,50574513,6468,
401204750,7660,1,45543725,7660,
101701270,7655,1,35271404,7655,
5999824,7653,1,46287974,7653,
143368878,7649,8,48145122,1986,
3853401,7649,3,48641987,4362,
384318902,7648,2,44007068,6899,
11454050,7640,1,36783811,7640,
18702629,7636,3,44899244,4327,
22600621,7634,1,49579599,7634,
198777542,7634,2,45823911,3910,
25994882,7632,1,40984774,7632,
35254790,7631,1,45839702,7631,
16232813,7629,4,51809110,4407,
151589,7628,1,42957705,7628,
327939438,7626,2,35164442,7206,
81577740,7626,1,37235621,7626,
388803680,7623,4,41632472,6517,
385648363,7621,26,40472645,4928,
1795810,7621,1,40890107,7621,
555661,7620,2,39130438,4030,
16162381,7620,3,48920423,4000,
389210185,7620,1,41673025,7620,
175795837,7619,1,42070270,7619,
386027668,7618,7,41151043,2259,
4353960,7612,8,41841220,3514,
37658791,7611,9,36493186,5689,
13375550,7609,1,46866781,7609,
21933033,7609,2,38637952,6907,
3559103,7607,2,51164653,7373,
34928684,7605,8,36475473,2664,
380884857,7604,4,35906321,6767,
392953248,7597,2,49121735,7452,
27247165,7597,7,50668236,3398,
396066997,7596,4,49856411,4608,
383931468,7591,2,51544672,6941,
274945710,7590,2,37055082,7331,
105849947,7590,3,44689103,5301,
333399287,7582,1,44943525,7582,
10504797,7578,1,43374114,7578,
416065170,7576,2,50540539,6066,
255781586,7575,1,49899196,7575,
32426169,7573,2,38543119,7140,
7583057,7573,1,37777957,7573,
299999428,7569,6,40528608,3874,
2312785,7567,1,38740219,7567,
11456574,7567,3,43799880,3053,
28223886,7564,1,36465160,7564,
292008283,7564,4,47846410,3343,
18605533,7563,3,41877546,3197,
24450982,7561,1,38480191,7561,
46471070,7558,3,42104713,3164,
402258787,7556,4,44102799,5012,
34017909,7554,24,49485313,1289,
329470530,7554,1,41787675,7554,
41427397,7552,1,47229130,7552,
131147,7552,1,43360861,7552,
343246587,7551,1,46134123,7551,
186647558,7550,1,40157454,7550,
322670596,7549,5,44427145,5187,
17270472,7541,1,48027294,7541,
26087353,7540,3,51934979,5040,
349400232,7532,1,43910185,7532,
26435294,7532,3,44147152,4333,
361790513,7530,1,49382609,7530,
292839581,7528,1,52071937,7528,
37858672,7524,2,49010907,6493,
154454825,7524,1,50365804,7524,
98571533,7523,2,43848631,7091,
19263708,7522,3,35517248,6746,
15515230,7521,1,45757868,7521,
29295202,7515,2,42902332,6585,
75057061,7515,2,37734172,6848,
1537882,7511,3,39394029,6125,
9519618,7508,4,51562712,2722,
15802360,7507,2,44613630,7002,
101358749,7506,1,45182242,7506,
338332609,7506,1,41740256,7506,
286737191,7503,1,44269726,7503,
10147269,7499,1,41833513,7499,
45318118,7497,2,45694837,4328,
2889568,7496,1,46285655,7496,
343875458,7494,1,51862650,7494,
47997875,7493,5,51352537,2389,
30340239,7493,1,42880642,7493,
397550852,7492,2,42405645,3815,
17120936,7488,1,45219318,7488,
24645418,7482,2,47610362,5964,
137099273,7481,16,37931819,1253,
12826128,7480,3,43052610,4831,
16397618,7479,3,44365267,5161,
208236592,7478,5,37963239,5720,
324703882,7472,1,50694555,7472,
336245249,7469,2,50412055,5261,
223388628,7467,1,41185666,7467,
318420578,7467,3,52075350,4407,
15890,7465,2,39390221,4195,
19021622,7462,1,44979444,7462,
7872448,7457,1,44770755,7457,
416216734,7456,10,49815192,2225,
161868306,7456,1,47560603,7456,
168126003,7452,5,36806313,3151,
281059350,7450,9,42504241,4276,
25046432,7449,3,37093800,5202,
40678417,7449,2,37522618,6175,
4092604,7447,1,49566148,7447,
22177849,7447,4,47971672,4001,
12813909,7445,9,50892302,2398,
275866676,7445,36,42689405,1248,
1510817,7434,1,37690819,7434,
25871477,7431,7,49003848,3725,
395493255,7428,2,42108053,7220,
204450411,7427,5,46699340,3904,
204980619,7426,2,48445046,5458,
313569542,7426,2,45415540,7006,
17214092,7426,1,40375215,7426,
11976405,7415,1,41532999,7415,
23114946,7413,2,43451179,7104,
391066718,7413,12,40444975,4217,
110097431,7412,1,38976234,7412,
14193070,7410,12,48576739,2254,
33499623,7405,2,49129806,7073,
1648933,7405,7,50650774,1648,
255246325,7405,2,49023775,7214,
32147938,7405,8,38932022,3859,
17031950,7404,1,44894562,7404,
44736550,7403,2,50891162,6257,
43229464,7402,2,52089762,5199,
52083030,7400,2,50072752,4158,
377848581,7400,7,35418234,1871,
290003026,7398,1,36455202,7398,
271549758,7394,1,40509677,7394,
383431115,7393,1,38257300,7393,
65885626,7392,1,36730372,7392,
11357246,7390,8,50349165,1461,
27174777,7390,1,48846736,7390,
35883857,7385,1,38148645,7385,
6534422,7384,7,49301758,2554,
289640632,7378,1,40960587,7378,
398573499,7376,5,47515193,5692,
357389957,7376,1,41125213,7376,
11963431,7374,8,40034131,2585,
5336806,7372,1,35150297,7372,
302573847,7370,1,48823917,7370,
33439994,7368,4,42798386,6667,
8181002,7367,21,47776538,1177,
388454054,7366,1,51912987,7366,
20391508,7361,12,50495620,1612,
70819671,7359,3,40235917,3351,
14876476,7358,1,41337820,7358,
59398908,7356,1,51816895,7356,
407563554,7352,1,46540036,7352,
362375701,7350,1,38308132,7350,
4457537,7350,1,38828724,7350,
393481855,7349,3,42372750,3991,
389616104,7346,1,45023408,7346,
8303926,7345,3,37182720,4432,
71489062,7344,4,37439986,3546,
23333046,7342,1,43284963,7342,
35771192,7342,2,43953381,5096,
96951340,7340,3,36717078,2965,
336486941,7334,2,40058208,7130,
95236273,7334,1,46330807,7334,
23275609,7329,6,39976677,4663,
421061544,7322,4,51374959,3603,
389697659,7320,4,50083655,2972,
6659102,7317,1,46127373,7317,
242250757,7314,3,49349210,4104,
197460836,7312,3,44139085,7017,
86488211,7309,1,37161171,7309,
378136426,7304,5,43841920,5312,
369054650,7303,6,41198631,3661,
16198813,7299,2,36625129,6386,
64655914,7299,1,47234065,7299,
207180525,7298,1,38380967,7298,
66552521,7291,2,46524156,7038,
353445538,7291,9,46278500,1470,
1964297,7291,1,49305231,7291,
33121941,7289,2,52017257,5274,
412533053,7288,30,48742589,2030,
178704333,7288,8,45703657,4334,
391894296,7285,1,49488768,7285,
11549081,7283,1,43176264,7283,
22052873,7278,2,40398868,3852,
7142146,7274,2,43044315,6960,
391661241,7273,1,51953663,7273,
40613037,7273,2,41133226,6444,
12233981,7269,20,51687186,1236,
2847140,7267,1,48746273,7267,
88653164,7259,1,39770630,7259,
298554463,7257,1,49481799,7257,
319256433,7257,1,37809845,7257,
9216849,7257,1,39077219,7257,
25771704,7256,1,48558210,7256,
235114887,7255,25,49151084,1377,
3435418,7254,3,46471682,5750,
23833367,7254,1,42150367,7254,
238330050,7246,2,44125448,4984,
244983499,7245,2,38097350,4790,
32229481,7243,2,44736579,5868,
7761226,7241,1,50200425,7241,
295540857,7238,2,51570377,6685,
25653710,7235,1,50587723,7235,
22566006,7230,1,41786929,7230,
107881141,7222,1,36928538,7222,
25080179,7221,1,49950684,7221,
39536,7220,1,46432903,7220,
145729515,7214,1,50624261,7214,
524141,7214,2,47515034,5625,
77480422,7213,4,46518288,2832,
250846392,7212,3,46918115,4849,
23827280,7212,5,44729841,6414,
394890278,7212,2,48257182,6949,
16119300,7209,1,50780621,7209,
2476617,7209,7,46350441,1578,
99864964,7202,3,41948692,3395,
101494111,7201,5,46644920,2096,
23520890,7200,8,47989676,2902,
15021038,7198,1,49467528,7198,
2513854,7192,7,50966024,1785,
328060488,7185,4,43559897,4538,
256386907,7184,5,45359907,5523,
22470996,7183,1,43706509,7183,
386120411,7183,2,49901635,4042,
10540777,7182,4,42046030,2245,
385910060,7181,1,35703303,7181,
7932009,7180,1,36677920,7180,
350865206,7179,1,42761605,7179,
345608938,7173,1,44910482,7173,
2083929,7171,7,42271911,2859,
11864813,7167,1,36811110,7167,
386628215,7163,1,48529086,7163,
749858,7161,1,51514725,7161,
6046595,7159,1,40452653,7159,
11776780,7157,1,36477946,7157,
8284792,7157,1,45447152,7157,
380773883,7156,1,51921434,7156,
4067803,7152,6,39686179,2702,
16224392,7150,1,36278018,7150,
341672048,7150,2,43151963,6734,
24193798,7146,1,42480333,7146,
89411254,7142,1,38940382,7142,
6019856,7141,1,41996545,7141,
394035798,7137,5,43074397,3131,
31806022,7130,6,37041226,2801,
16256525,7130,1,35916823,7130,
8519540,7127,1,43512233,7127,
394374472,7125,6,46971084,3305,
328508327,7123,1,50500828,7123,
107256199,7118,2,47841721,6822,
24386137,7118,4,46714080,4125,
381932429,7112,4,50780296,3336,
352781654,7112,1,39480878,7112,
73481615,7109,1,39881574,7109,
392377056,7107,3,40159401,6015,
74887435,7107,5,45752676,4647,
78780909,7106,1,37591965,7106,
467037,7104,1,36776059,7104,
410955446,7104,1,50137154,7104,
13758494,7104,1,44189979,7104,
238030305,7102,1,49309539,7102,
5034478,7098,2,41031448,5513,
619700,7097,1,51595773,7097,
373876563,7097,2,42683989,6518,
46961585,7096,2,42993744,4337,
108639247,7095,1,48940639,7095,
345061572,7093,2,40633291,6555,
276552875,7090,1,43736023,7090,
27571892,7090,1,45807559,7090,
10552733,7089,1,51844371,7089,
51026638,7089,2,40412046,5481,
348993527,7088,1,38254237,7088,
201287083,7088,4,41156381,4332,
423248691,7086,18,52131314,2907,
121945341,7086,6,42506381,3241,
87598141,7085,1,39312873,7085,
103247885,7083,7,42201219,3454,
277567559,7083,1,48059734,7083,
11186275,7082,1,39619979,7082,
77693850,7081,2,50130178,5852,
8917128,7080,14,41681088,921,
27259816,7077,3,37110545,2946,
391290903,7075,30,47900779,4182,
2425173,7075,1,43844395,7075,
300243168,7074,2,46371221,3957,
43881694,7071,2,43389789,4046,
351615032,7071,1,42814648,7071,
357806399,7070,1,40125409,7070,
3860120,7068,1,46787796,7068,
31805273,7068,1,38539888,7068,
52358368,7068,9,50336165,4844,
13373021,7067,1,48659679,7067,
406081807,7065,3,46717842,3192,
15352408,7061,2,41196796,5704,
7344634,7056,1,39419552,7056,
37075759,7056,1,46026298,7056,
217538711,7054,1,44241156,7054,
15403966,7053,4,45195506,2749,
1916065,7053,1,50504047,7053,
315992391,7052,4,36470183,6320,
4893389,7051,2,45237961,5398,
28469674,7051,1,43378401,7051,
386366562,7050,2,35808903,3887,
33736762,7048,1,52059417,7048,
14500191,7046,1,35962740,7046,
856799,7046,2,49285956,5484,
13222446,7045,1,39433862,7045,
55832022,7042,1,47429419,7042,
428162084,7041,1,51684331,7041,
321936391,7041,2,43057636,6692,
28289036,7039,10,50971798,1662,
1563180,7037,3,35440308,3768,
357662733,7037,1,44389581,7037,
300735901,7032,1,49095701,7032,
1297933,7031,3,44604882,2874,
12129322,7030,1,41755633,7030,
284666287,7030,6,48792141,5951,
34420925,7030,1,44207972,7030,
1363686,7030,3,49106466,3763,
9816615,7028,5,35402563,5847,
248595428,7026,1,48967396,7026,
402841415,7023,5,44236814,2662,
32944779,7022,3,42941029,6651,
207641923,7022,1,37226996,7022,
20192107,7021,1,51207750,7021,
31149624,7020,5,35062448,4988,
7064458,7013,3,37289799,3226,
242206075,7012,3,37331384,3779,
92626334,7011,1,38328442,7011,
312384950,7010,17,46297958,1348,
20606746,7010,2,37605515,6690,
36224478,7009,2,37508611,5699,
388449871,7007,27,36771022,2230,
122572673,7006,1,51474188,7006,
132317704,7002,1,47478268,7002,
403621343,6996,30,44929581,4620,
259951771,6993,1,51172596,6993,
255603514,6993,1,45329951,6993,
23717763,6992,1,36273225,6992,
328082585,6989,1,37804479,6989,
351640605,6988,4,45876543,5574,
22917602,6987,2,43666992,5582,
393899135,6984,2,40777978,6128,
271064767,6980,4,40485693,4050,
49594547,6977,1,47911533,6977,
13325816,6976,1,48837907,6976,
322139437,6969,2,35283416,6291,
19732638,6969,9,38468127,1459,
19310388,6967,1,48576435,6967,
187059900,6966,12,49954197,1447,
356322038,6965,1,50019228,6965,
98951828,6961,2,45337405,6437,
27016024,6957,2,50988897,5484,
145059329,6954,1,46572415,6954,
2022375,6953,6,49854124,1677,
178999420,6952,1,36733092,6952,
340192058,6950,1,41141886,6950,
38854065,6950,1,43654998,6950,
39663955,6949,1,51796926,6949,
32510846,6946,3,41586331,3685,
8026395,6944,10,37083504,2040,
405790759,6939,1,49591257,6939,
1476609,6939,5,47888873,2307,
20120673,6938,1,44996177,6938,
315099275,6937,2,41218982,5287,
76218890,6936,1,48831790,6936,
91725110,6935,2,42206547,3745,
335941880,6930,1,45699000,6930,
299583239,6929,2,41861327,4651,
284002021,6927,3,37993228,3262,
16279951,6926,3,38113738,3143,
53566294,6923,10,49453475,2740,
397284966,6918,2,46362321,6181,
824816,6917,1,36347702,6917,
368126481,6917,2,46805535,5146,
5040068,6916,3,36726785,3365,
392549605,6916,1,48592573,6916,
292023087,6916,1,49238605,6916,
10018854,6916,1,38669758,6916,
45057053,6915,1,38021971,6915,
16837248,6915,3,50445458,3817,
37303238,6914,1,42288458,6914,
8310557,6914,1,43126958,6914,
414381363,6912,3,49544611,3634,
172459525,6911,1,48654305,6911,
87019002,6911,3,39734250,4001,
107738294,6910,6,43069141,3827,
1983517,6908,18,39530567,864,
2388061,6907,2,48947339,5784,
39780108,6906,1,46751401,6906,
401479151,6904,3,44274665,5983,
403838,6903,1,41900908,6903,
87173410,6901,3,51110559,3693,
6735989,6901,1,36506672,6901,
382040813,6899,1,50166884,6899,
315184094,6899,1,43286336,6899,
39537724,6899,2,41619007,6614,
239268345,6899,1,35962339,6899,
19490590,6896,4,51467545,2985,
29319381,6896,1,52123042,6896,
172959141,6892,1,49227263,6892,
378811054,6887,2,41160756,6846,
199363149,6887,1,44275712,6887,
43186803,6887,1,46821833,6887,
264805103,6885,2,38619566,4156,
26164396,6885,1,50716124,6885,
299402390,6883,2,43982937,4187,
12709275,6882,1,39938984,6882,
26694215,6881,8,35566221,3989,
6302449,6879,1,50071362,6879,
931784,6877,3,41333405,2838,
21098904,6876,1,40269430,6876,
346590490,6876,10,44618312,2898,
24437761,6876,2,51357421,6541,
233652615,6874,3,38493051,5092,
89036887,6869,4,49892710,4098,
38900918,6868,2,48413695,5220,
271312702,6867,1,44407806,6867,
13989864,6863,1,50857630,6863,
249298834,6862,5,42885538,3760,
401471050,6859,1,45248509,6859,
234326683,6859,1,41353554,6859,
52911148,6858,2,50041071,4573,
43164843,6857,8,35529723,2331,
17993109,6855,6,39887556,3853,
3236982,6852,1,43527019,6852,
5277588,6848,3,46616153,5574,
244901877,6846,8,49936699,1747,
21330745,6845,1,42834618,6845,
4149514,6844,2,46636347,3473,
404852580,6844,1,46096576,6844,
396372683,6842,2,40929618,6150,
129155958,6839,3,47133760,3393,
15333875,6838,1,38362920,6838,
349398227,6837,1,42749672,6837,
94812611,6835,8,39569368,3510,
11400598,6833,1,43293309,6833,
239193952,6830,1,37898914,6830,
4330639,6830,2,47809754,4752,
11502911,6829,1,35087178,6829,
129644576,6829,1,35970898,6829,
22291215,6824,2,46839273,6561,
24220998,6823,5,50534759,3516,
204106821,6821,8,45465316,1780,
258904581,6820,2,40085439,5250,
92704692,6818,3,46327643,5451,
57939145,6816,2,39132363,6268,
1331147,6815,14,40537411,1660,
4289813,6815,3,39148946,6276,
38183548,6813,1,45534726,6813,
1405434,6811,7,34626749,3490,
5454323,6804,1,42746674,6804,
14369430,6804,3,41642266,4391,
19291596,6804,1,48245898,6804,
35080290,6803,2,50910847,6687,
36807782,6802,1,39679692,6802,
171362713,6801,10,35461486,1899,
393885196,6800,2,39865436,4388,
24925335,6800,5,47139190,3542,
