author,viewcount,num,av,max_viewcount,fans,tot_num
879009,2987,1,41407032,2987,23,
6091656,2986,1,46294346,2986,43,
56859135,2985,8,39777906,1014,485,
32738569,2984,2,43806444,2541,323,
174996285,2983,3,43907532,1091,10,
350389492,2983,5,44460069,1308,26,
5191056,2980,1,49092714,2980,17,
167328955,2980,1,41833684,2980,2,
8591595,2980,2,38388512,2811,4,
27587960,2980,3,42378473,2497,6,
17812698,2978,1,43513915,2978,5,
736425,2977,1,47446994,2977,143,
274220693,2976,2,41141513,1703,14,
22199800,2975,5,47966071,1955,67,
10248959,2974,1,48471917,2974,159,
12020147,2973,1,41940287,2973,51,
14090836,2972,1,35702526,2972,55,
393553908,2972,9,47292716,703,3,
300699843,2971,1,38827558,2971,113,
24497655,2970,2,46605956,2729,104,
59285376,2969,1,43544644,2969,51,
14982879,2968,10,39713431,2174,20,
18271576,2968,1,43700322,2968,1,
316209204,2967,1,48895330,2967,5,
76839670,2967,1,39595311,2967,72,
19008220,2966,1,39574540,2966,21,
16981905,2965,22,35903772,283,5,
47711949,2965,1,49905355,2965,34,
100016043,2964,1,48657048,2964,1,
29546237,2963,1,37358087,2963,393,
34974385,2963,1,45196515,2963,58,
12846862,2961,3,45649768,2426,27,
320753,2960,1,44375244,2960,2184,
137297160,2960,9,35932921,1325,1860,
291457921,2960,3,40348152,1627,7,
367514486,2959,2,43365360,2522,19,
242701610,2959,7,41973791,975,38,
92726145,2955,1,38422765,2955,184,
13502935,2955,1,43686280,2955,58,
23112013,2954,1,42096019,2954,55,
381301207,2953,1,42682144,2953,36,
7434795,2953,1,35396551,2953,603,
33334306,2952,3,45231850,1909,27,
75495006,2951,2,36172206,2633,124,
10477097,2951,2,50221062,2197,75366,
386466932,2950,1,35868298,2950,186,
8967718,2950,3,44170961,2767,2,
8717190,2949,5,44828342,2257,23,
440148,2949,1,41334510,2949,37,
29836271,2948,2,40302883,2675,17,
269128291,2948,2,35745744,2641,1,
177926271,2947,5,47140483,1103,303,
388600637,2947,4,49459266,953,114,
1586550,2946,5,40525808,1680,1354,
4138393,2945,3,46649817,1422,723,
17456824,2945,3,50297326,1093,75,
22239916,2945,2,43139554,1574,10,
95833283,2945,1,43699950,2945,56,
291302269,2945,1,43380148,2945,215,
3799824,2944,1,45057869,2944,51,
16681192,2943,1,48514834,2943,2,
658891,2941,1,37500644,2941,99,
88949153,2941,1,45150589,2941,7,
139274,2940,1,41212057,2940,704,
365156376,2938,1,41555454,2938,1,
46448978,2938,1,50164519,2938,1,
7586282,2937,1,37144398,2937,38770,
7758850,2937,1,36760253,2937,333,
13131048,2937,1,51513887,2937,2008,
9232280,2937,2,40983888,1748,5,
1583390,2936,4,40107666,1121,775,
150552928,2935,3,40156650,1204,5,
86832915,2935,4,42380781,2060,3,
40474610,2934,1,39643309,2934,1,
4216026,2932,3,42730675,1885,16,
21241087,2932,3,48442349,2217,3,
177395746,2931,1,51069497,2931,486,
352685986,2931,2,47552199,2680,347,
314435173,2931,9,38642764,2364,22,
13392484,2929,3,44233056,2541,960,
421802315,2929,1,51543318,2929,24,
14380414,2928,1,41808354,2928,1182,
88255558,2927,2,41559939,2709,255,
8661252,2925,4,44831194,1047,4663,
52959565,2925,1,44627045,2925,22,
37328528,2923,1,51360148,2923,2,
15499239,2922,1,49975158,2922,733,
2455719,2922,1,36410653,2922,234,
8741108,2921,2,37527280,1576,25,
71676288,2920,1,42073848,2920,9,
328269864,2920,2,48686007,2728,105,
326752850,2920,4,41157354,1180,385,
65580630,2920,2,48599379,2197,41,
403327532,2920,4,46112363,1246,6,
286326496,2919,1,39653244,2919,12,
38987684,2919,3,51510344,1525,28,
8137242,2918,7,42443302,892,70,
23123365,2918,4,40109059,1009,6,
23683051,2917,1,42065517,2917,313,
21475421,2917,2,40195243,2739,624,
17576191,2917,1,48566602,2917,6,
402223500,2915,3,44838276,1166,81,
26682910,2913,1,41994591,2913,45,
23071163,2913,2,49245084,2655,4,
25624712,2912,1,46124481,2912,72,
386620394,2912,1,40193353,2912,3,
108440285,2912,1,37134589,2912,5,
7458147,2911,1,45495109,2911,9,
105323372,2910,1,36790901,2910,3,
67847844,2909,1,44647388,2909,1474,
19800711,2909,2,46566188,1609,29,
36635872,2907,1,44469615,2907,64,
33415582,2907,2,46014299,2274,11,
385055287,2907,1,41610525,2907,217,
413199159,2906,1,48729569,2906,73,
313747045,2906,1,36150078,2906,3,
282623622,2906,1,49597491,2906,2,
387711436,2905,5,46291526,2502,17,
26552539,2903,1,36062297,2903,9,
25667428,2903,49,37590716,247,34,
51353262,2902,2,42531821,2811,3975,
276000100,2902,2,51760894,1724,46,
19429622,2901,2,44515296,2574,666,
207498,2901,7,37655459,584,674,
302285223,2901,5,36875205,864,6,
400975151,2901,1,44352742,2901,9,
1636698,2900,1,38417811,2900,9,
301027686,2900,13,39815275,910,208,
1784343,2899,5,35914535,1651,1418,
33337330,2899,5,48606305,2447,71,
262412304,2899,5,44147537,1771,153,
43872498,2898,4,51583941,2323,116,
15345094,2897,1,37143154,2897,2499,
170870264,2895,2,48422878,2583,192,
34617020,2894,1,45528318,2894,449,
14840323,2894,2,48985377,1761,7,
43746197,2893,1,41109395,2893,3,
57758268,2893,1,51137381,2893,18,
661489,2892,2,51765225,2214,272,
67122401,2891,3,50915222,1933,324,
52802420,2891,1,51721038,2891,60,
17028660,2891,1,35937986,2891,4590,
49383261,2889,2,39445405,1930,7,
1850359,2888,2,45415929,1640,30,
43945191,2888,20,48515196,540,95,
399853599,2887,1,43226464,2887,4,
87669950,2887,3,49635183,1899,2,
169966819,2886,5,45280450,1193,139,
5033822,2886,4,45953478,1627,131,
194536388,2885,5,46551675,1291,1249,
386702665,2885,5,39311802,1568,31,
402270258,2884,1,44102308,2884,164,
6637568,2884,1,36230592,2884,743,
38392819,2882,1,49099882,2882,22,
1705366,2882,2,46833473,2823,109,
11719810,2882,1,39236149,2882,3,
9875040,2881,1,42694150,2881,9,
2451023,2881,1,35566835,2881,59,
118938280,2881,2,38646673,1699,4452,
345708787,2881,1,47621994,2881,13734,
292053244,2880,14,44847271,1186,138,
293795157,2880,1,50027124,2880,1,
429662107,2880,1,51950288,2880,1,
77019147,2879,1,39812160,2879,84,
188784018,2879,1,51031948,2879,3,
401005003,2878,3,51661068,2045,27,
101705483,2876,1,41471700,2876,137,
96017153,2876,1,45057910,2876,956,
382930860,2875,5,51390746,1183,58,
94360959,2874,9,42359939,1350,145,
19677145,2873,2,46556170,2778,272,
7425124,2873,1,43979167,2873,366,
386588568,2873,2,41427161,2611,3080,
11685849,2872,1,47427960,2872,1280,
2377185,2872,2,48657295,2613,489,
1934709,2871,7,38511010,631,271,
6864992,2870,1,47202088,2870,106,
383473460,2868,1,47329734,2868,728,
278805892,2868,2,44607020,2606,255,
25286768,2868,3,44995922,1501,89,
34540106,2868,5,49993594,1048,1,
415198747,2867,2,51433417,1693,4,
44267943,2867,1,49669539,2867,42,
9948679,2866,1,47442033,2866,26,
172223545,2866,1,50568662,2866,1,
13110852,2866,4,45983977,1121,308,
302428706,2865,2,43123628,2281,90,
285070416,2865,1,44526003,2865,31,
335939803,2864,1,49214434,2864,24,
11088808,2864,2,37625216,1573,1,
13731919,2863,5,40773941,1254,39,
35156583,2862,1,45305665,2862,116,
497107,2862,1,45291499,2862,45,
20925750,2861,6,46913840,1386,9,
383773771,2861,4,35418962,1833,75,
5366737,2860,1,48542254,2860,2,
255250785,2860,14,48917487,1397,643,
20235884,2860,2,41898050,2488,93,
271447682,2859,111,48878492,609,19,
36452486,2859,1,49215507,2859,4,
22991584,2858,2,36110334,2586,172,
14971349,2857,1,40765491,2857,29,
363584904,2857,1,38092691,2857,2,
134833530,2856,1,49293267,2856,2,
347600550,2856,1,41109025,2856,980,
280469710,2856,3,36552105,1736,8,
19709709,2856,7,39626974,837,6283,
396135642,2856,1,46207649,2856,11,
186540316,2855,2,50061571,2611,5,
29173434,2854,1,39334391,2854,6222,
351353560,2854,6,51553340,1532,258,
381706885,2853,4,38696464,1453,410,
1368149,2853,1,37527946,2853,198,
10870442,2852,2,45477816,1501,368,
275264587,2851,2,40338245,2775,1109,
13460888,2850,2,44528110,2806,5,
19111402,2849,6,47661546,1096,7078,
398332616,2848,9,43695000,675,48,
30318985,2848,1,45459080,2848,25,
26631739,2848,2,36859504,1978,829,
318607887,2846,1,37664294,2846,898,
17288235,2846,1,43340395,2846,11,
270694248,2846,1,47363761,2846,15,
77011290,2846,9,36199591,897,14,
34791259,2845,1,48567291,2845,2,
36239373,2845,2,47808629,2733,1167,
43724398,2844,1,46846820,2844,74,
392609069,2843,2,46459672,2492,48,
14465172,2843,2,41123317,2717,59,
26189967,2842,1,48780765,2842,10,
188163529,2842,2,38152901,2752,554,
2843750,2842,1,40169380,2842,6,
302769417,2842,1,45443356,2842,399,
336402095,2841,5,37537309,1606,520,
66811406,2841,2,48985742,2664,239,
158932852,2839,1,45402204,2839,2894,
16805191,2839,1,39582735,2839,22,
20223168,2837,1,47142034,2837,23,
358059900,2836,1,50860399,2836,146,
12288108,2836,1,45674379,2836,9,
13121232,2835,1,35888657,2835,78,
1750982,2834,34,38913264,210,137,
397047629,2834,1,50203818,2834,13430,
7729925,2833,1,36042284,2833,1111,
11417078,2833,1,48289386,2833,956,
111713361,2832,6,48636647,698,0,
348319598,2832,1,51167660,2832,9,
356906695,2831,3,36443097,2287,905,
197553981,2831,1,46486227,2831,3,
37909512,2830,1,39049301,2830,3,
24370713,2829,1,35314395,2829,3,
43322273,2828,1,43830345,2828,7587,
87310902,2827,3,48003051,1602,0,
7599055,2827,2,35445688,1787,115,
389787120,2827,1,39466264,2827,10,
424098059,2827,1,51157065,2827,4,
245637723,2827,3,46977359,2478,658,
316641593,2827,2,38475558,2160,71,
212316075,2825,1,44064043,2825,206,
405487657,2823,1,51882646,2823,0,
42871480,2822,3,40815453,1736,3,
29319849,2821,2,36973380,1564,30,
34789433,2821,1,50933033,2821,112,
7501542,2821,1,43527885,2821,0,
27306798,2821,2,46794770,1543,110,
157571495,2821,1,51178107,2821,26,
390827131,2820,1,52142094,2820,894,
102341598,2820,1,41541151,2820,78,
351946317,2820,1,43909994,2820,9,
498374,2819,5,51367761,2435,2588,
413936938,2819,2,49525376,1906,3,
173447059,2819,2,51068687,2440,9,
14533969,2817,6,40338053,1489,3,
104149408,2815,1,46677469,2815,2,
5491275,2815,1,46072493,2815,4,
322921422,2815,2,45497367,1934,118,
2388399,2815,3,50692337,1924,1397,
25827292,2814,1,39435733,2814,13,
197740695,2813,1,42753673,2813,3,
400792851,2812,1,44297543,2812,550,
32017890,2812,2,45425023,2307,2,
35991366,2811,9,44401213,1833,86,
408038232,2811,1,47255797,2811,183,
86834461,2811,4,38505396,1140,110,
34796654,2810,1,51675624,2810,8,
12068759,2810,1,41443804,2810,239,
8006209,2809,1,50426291,2809,1392,
31207934,2809,2,39842680,2687,61,
154233106,2809,1,43877003,2809,6486,
32749639,2809,2,41370687,1580,8,
2294590,2806,1,41443316,2806,38,
400182607,2806,3,44987009,2487,29,
96012396,2805,1,51215881,2805,0,
337783448,2804,2,42952629,1938,657,
22654063,2804,1,38354098,2804,11,
162254357,2803,1,44156590,2803,2,
254184128,2803,3,36671824,1759,2056,
61466357,2803,2,50355436,1463,10,
54649355,2803,1,42372451,2803,2,
215030578,2802,1,49679186,2802,41739,
10486059,2802,2,41947219,1627,8,
222619365,2801,3,40052933,2347,6,
287477875,2801,2,52138094,2456,9,
257498292,2801,4,51512268,1640,3,
70907091,2801,2,40894327,2644,1,
89594910,2800,3,40609766,2499,12,
316552456,2799,1,48213465,2799,17203,
2936932,2799,2,44953422,1560,3,
335764126,2799,1,39644174,2799,4,
349738072,2798,69,47280734,219,68,
403070361,2797,7,44668670,1616,368,
314495633,2796,5,38893940,1763,199,
20099678,2796,5,35082504,1126,11,
384511756,2795,3,35896020,2575,1148,
59127368,2795,2,41392098,2297,24,
267557201,2793,1,41016110,2793,4794,
15531393,2791,1,42736963,2791,1,
385042996,2791,2,35288751,2605,0,
49446359,2791,2,43022355,2147,7,
407215617,2790,1,51568009,2790,4,
40279391,2790,1,39578242,2790,894,
7849120,2789,1,50021051,2789,3,
6238537,2789,1,37727422,2789,762,
15003881,2789,1,49743426,2789,1211,
3945733,2789,2,50473446,2387,8116,
4284424,2789,2,40741060,2251,2,
2361644,2787,1,37662090,2787,7900,
10267629,2787,1,44508270,2787,3,
58258609,2787,4,37172652,1120,5,
288717557,2787,2,42721116,1443,92,
161615196,2786,4,42040573,2118,31,
245717142,2785,1,37338982,2785,28,
21442019,2785,2,45746637,1419,11,
392611308,2783,8,39810695,2030,6,
402379001,2782,1,50624807,2782,21,
177825277,2781,2,36663041,2015,87,
4502145,2781,1,51880078,2781,26,
355654146,2780,1,52143762,2780,6,
12179136,2780,1,49755567,2780,55,
324235371,2778,2,39845741,2550,6,
783457,2778,1,40182695,2778,2,
413103519,2778,4,48507558,1033,58,
411290272,2777,1,48184085,2777,1,
5323393,2777,1,36054691,2777,620,
11077775,2776,1,50774595,2776,14,
392669698,2775,13,44312730,804,14,
26944500,2775,1,39712483,2775,1406,
236107540,2775,1,40490192,2775,3,
33994043,2775,1,41664860,2775,6,
5024684,2775,2,44891650,1469,5,
265493635,2774,2,44501285,2023,3,
13341274,2773,1,39354688,2773,5,
203427385,2771,1,39422408,2771,34,
376082344,2771,9,38514309,1264,2440,
1799247,2771,1,42838538,2771,30,
353940271,2770,1,46910669,2770,1120,
17184013,2769,2,37891824,1748,1869,
402195372,2769,1,47693082,2769,19,
240700377,2768,6,38947727,1770,4,
106380285,2768,1,50465056,2768,9,
12701119,2767,1,49596279,2767,0,
13711009,2766,2,35208918,2102,6541,
15402974,2765,5,50679574,1926,28,
24864109,2765,2,42003229,2331,308,
398525225,2764,2,42028765,1817,1,
3322141,2764,2,43688285,2281,49,
20568861,2764,1,46489424,2764,29,
375738462,2763,7,40249801,876,60,
389213863,2763,8,39712106,720,35,
43481520,2763,2,44157980,2604,791,
20928237,2762,3,43227866,1221,2,
236630872,2762,1,48065089,2762,1,
23325644,2761,1,50247369,2761,1,
374224772,2761,12,36020058,771,505,
316506590,2760,1,49882810,2760,3,
11688883,2760,3,37857746,2109,55,
43520020,2758,1,44890622,2758,127,
35576385,2758,1,48928070,2758,19509,
101661665,2758,1,39012633,2758,130,
10722460,2757,1,49361361,2757,38,
20827690,2757,1,39782808,2757,15,
98821092,2756,2,49349934,1818,6,
33085369,2756,2,35298897,2443,100,
14655919,2756,1,39693862,2756,9,
2548060,2755,1,37041269,2755,6,
288277801,2755,1,44966101,2755,92,
402312796,2755,1,44038550,2755,3,
218335456,2754,1,36681152,2754,332,
397797868,2754,1,42954817,2754,134,
107476120,2754,1,51024278,2754,3873,
301400782,2753,2,39118079,2025,134,
173577554,2753,1,35409890,2753,337,
261425152,2753,9,44156802,1306,1,
17428892,2753,2,36809610,1452,1,
11997749,2752,1,50769353,2752,14,
384304873,2752,1,50725783,2752,606,
336856837,2750,5,39749529,1082,185,
170282797,2750,2,51183255,2215,17,
22117835,2750,1,51516774,2750,300,
15432142,2749,1,42858482,2749,51,
165524197,2749,3,40523565,1383,115,
230352559,2749,2,37445437,2207,25,
253829035,2749,1,48424288,2749,1,
71882027,2747,1,38678696,2747,3,
65188136,2747,4,45356822,1899,12,
94248755,2747,1,47886683,2747,9,
314345687,2747,1,44218847,2747,6,
196167508,2745,2,37153912,1430,458,
11692525,2744,4,48713746,2440,27,
402760,2744,1,43629636,2744,6,
12521153,2744,1,47267559,2744,11,
87650830,2743,1,39470072,2743,1641,
743286,2743,2,44974228,1584,71820,
329369360,2742,1,41022397,2742,5,
16566493,2739,1,52001586,2739,30,
6602531,2739,1,36477279,2739,536,
12784204,2739,1,43373649,2739,28,
12082061,2737,8,42852603,656,225,
178837942,2737,2,43992197,1416,87,
318017346,2737,1,36552142,2737,1122,
95967181,2736,5,41444363,1254,24,
92817884,2736,1,51963036,2736,250,
20915751,2735,2,50396951,2130,175,
65374303,2733,1,47470242,2733,14,
1905618,2732,1,37680522,2732,80,
246312767,2732,1,43598645,2732,62,
177270854,2730,1,45128190,2730,4,
16021775,2730,1,42028097,2730,7,
177339605,2729,4,36382613,945,1084,
332114,2728,4,44761073,1643,438,
15926951,2727,1,44731138,2727,4,
5841477,2727,4,42987174,1508,641,
1500959,2726,1,43704758,2726,24,
390766386,2725,4,40009884,1842,37,
27598472,2723,2,41689254,2537,20,
52878511,2722,1,40107295,2722,59,
24326981,2720,2,49886110,1422,138,
401142000,2720,2,44300952,2314,2,
359993907,2720,1,35165083,2720,41,
109390906,2719,4,37690451,2186,28,
11936500,2719,14,40928991,1163,4,
137185557,2717,4,44205059,2319,2,
300405252,2717,1,51615585,2717,4,
19761436,2716,1,37310977,2716,10,
121844026,2715,2,47314640,1853,89,
382455520,2714,4,46786087,1896,163,
280645870,2713,23,47225035,1068,18,
356520664,2713,1,51997741,2713,4233,
2965115,2710,1,45945689,2710,11,
35195007,2710,1,41956582,2710,32,
319229,2710,1,39802387,2710,970,
2039619,2709,3,43247002,1415,141,
5320718,2708,1,41809180,2708,3,
362727818,2708,1,41465596,2708,0,
77219643,2708,1,42277113,2708,6,
384547854,2706,1,48512143,2706,1,
490671,2706,1,39284026,2706,229,
67083041,2706,1,35349452,2706,7574,
24773655,2706,1,50538763,2706,41,
33105764,2705,3,49338916,1537,343,
34529210,2704,3,46109950,2052,39,
12603572,2704,1,35607233,2704,3,
355171771,2704,2,38105898,1822,355,
374047901,2703,8,49249524,729,267,
395016465,2701,1,40055781,2701,1,
106194559,2701,3,42887156,1575,1492,
22791251,2700,4,40391098,2246,2,
334500420,2700,1,49287958,2700,5,
319011054,2700,1,40610463,2700,201,
19279939,2700,2,43250913,2238,996,
396742339,2699,1,41040397,2699,85,
270667090,2699,1,50782503,2699,192,
2731591,2698,1,38357416,2698,608,
13163839,2698,1,51345794,2698,147,
419516171,2698,1,51643370,2698,198,
391990195,2697,2,39718599,2269,26,
325994513,2697,1,40764611,2697,1,
12920918,2697,1,45753782,2697,73,
57219175,2697,4,37738363,1418,219,
368962260,2696,1,39244550,2696,127,
44432201,2696,3,38844121,2338,40,
399222234,2696,1,42316023,2696,4,
368366813,2695,2,44960114,1887,701,
87034399,2694,1,39810264,2694,112,
14313594,2694,2,49486969,1854,3150,
320229050,2693,1,36675060,2693,16,
98749934,2693,1,50635716,2693,4,
411874950,2693,4,50377967,1623,2,
285362741,2692,1,41517934,2692,1,
381869272,2692,2,46511128,2252,25,
7155045,2691,3,43785907,1262,120,
46435364,2691,1,51479387,2691,4,
396611861,2690,1,48594710,2690,36,
408079169,2690,3,49220130,2484,3,
8328218,2689,1,47258022,2689,372,
102630099,2689,1,44109169,2689,3906,
45377619,2688,1,46652978,2688,2,
10078510,2688,2,36262815,2523,46,
355332845,2687,1,40920553,2687,11,
9084101,2687,1,43428912,2687,16,
406267014,2684,4,49880713,1917,265,
382429330,2684,1,38847513,2684,207,
26357080,2684,1,39772351,2684,5,
300341011,2684,5,35385519,2003,12,
100593970,2682,1,49981147,2682,20,
168205426,2682,1,43568270,2682,1,
67089441,2681,9,38324125,1600,35,
9603323,2681,1,41841826,2681,35,
2989140,2681,1,40729587,2681,1975,
281395776,2679,1,50136981,2679,9,
393460515,2679,1,48230864,2679,3,
216376034,2678,1,51725064,2678,45,
388063281,2678,3,40165238,2075,12,
46923351,2678,2,45588778,1751,40,
18121403,2678,1,47658103,2678,6,
21590128,2678,1,39883343,2678,17,
20936955,2677,1,48402848,2677,51,
16240728,2677,1,39458523,2677,6,
53413154,2676,4,40473111,2113,43,
23617870,2676,2,45750224,2301,75,
112799127,2675,2,37745307,1484,227,
5483393,2675,3,48626567,1882,209,
155613668,2673,12,36951428,652,70,
9416971,2672,1,48595313,2672,209,
420231945,2672,1,50224082,2672,4,
244407753,2672,1,35911225,2672,3837,
122027824,2671,1,47307811,2671,3,
253536738,2670,1,45138069,2670,6,
391933547,2670,1,44863483,2670,4,
100830623,2670,1,36808841,2670,441,
34945135,2669,1,39638726,2669,400,
216782105,2669,1,43265022,2669,5212,
19607714,2668,3,44508056,1696,1,
29253176,2668,1,48738103,2668,3,
6721865,2667,25,39879107,995,13,
409993573,2667,2,47872206,2583,13,
388740384,2667,1,48563856,2667,22,
382894647,2667,1,41443654,2667,3,
245047422,2666,4,48143971,1069,3,
16464082,2666,1,50148359,2666,156,
8552002,2665,1,49459671,2665,4,
92818207,2661,1,48752963,2661,1,
24919459,2661,1,45227272,2661,9,
380835634,2661,1,45853516,2661,3,
27140449,2660,3,51519947,1416,142,
207866827,2660,21,45906878,694,2,
8222380,2660,1,46121126,2660,675,
395930422,2660,2,48597698,1726,1,
413342811,2660,2,49010187,1823,19,
89265320,2659,1,51957807,2659,0,
315434715,2658,1,43109638,2658,9,
20441743,2658,1,35909427,2658,49441,
21077190,2656,1,38452075,2656,1092,
27658124,2655,1,37774055,2655,0,
110596842,2654,1,48824125,2654,160,
4105216,2654,2,39604272,1415,41,
52870213,2653,1,44811383,2653,8,
22789741,2653,1,41760924,2653,933,
52521919,2652,1,43298939,2652,2,
332108770,2652,1,43943815,2652,4,
7175211,2651,4,46559783,1989,3571,
201072020,2650,1,42890035,2650,1240,
323687655,2649,1,47232392,2649,21,
346735320,2648,7,36255168,1689,7,
356805708,2648,1,52148306,2648,150,
7081777,2648,2,50481778,1362,1,
87574578,2646,3,41325214,1547,16,
81504065,2645,3,39304005,2030,58,
16149913,2643,6,44001853,893,3,
37173482,2642,1,48284395,2642,0,
332837037,2642,7,43098483,998,4,
72835534,2642,1,40915837,2642,54,
252057009,2642,2,44781770,2131,124,
609461,2641,1,44894104,2641,12115,
335269253,2641,3,39982265,2376,160,
